Name,RA_2000_Deg,RA_2000_HMS,Dec_2000_Deg,Vmag,Spct
,183.30416666666667,12.220277777777778,-34.12555555555556,6.5,M
,183.35541666666666,12.223694444444444,-38.92916666666667,5.76,B
,183.48208333333332,12.232138888888889,-78.5736111111111,6.35,K
12,183.35791666666665,12.22386111111111,10.262222222222222,5.85,A
,183.40291666666667,12.226861111111111,-33.79277777777778,6.33,A
,183.51083333333332,12.234055555555555,-45.723888888888894,5.31,K
,183.57,12.238,-64.40861111111111,6.22,B
,183.68083333333334,12.245388888888888,53.43472222222222,6.16,K
,183.74833333333333,12.249888888888888,-20.844166666666666,5.83,G
Del,183.78625,12.252416666666667,-58.74888888888889,2.8,B
,183.79416666666665,12.252944444444445,-10.3125,6.11,F
,183.87708333333333,12.258472222222222,-41.91305555555555,6.26,K
,183.78541666666666,12.252361111111112,70.2,5.71,K
69Del,183.85666666666665,12.257111111111112,57.0325,3.31,A
,183.94583333333333,12.263055555555555,-23.353611111111114,6.54,F
4Gam,183.95166666666665,12.263444444444444,-17.541944444444447,2.59,B
6,184.00083333333333,12.266722222222223,14.898888888888889,5.1,A
,184.09791666666666,12.273194444444446,-72.61472222222221,6.22,A
,183.9225,12.2615,72.55083333333333,6.29,K
2,184.03166666666667,12.268777777777778,40.66027777777778,5.66,M
7,184.08541666666667,12.272361111111111,23.94527777777778,4.95,G
,184.12541666666667,12.275027777777778,33.061388888888885,5.0,K
,184.275,12.285,-65.69277777777778,6.06,A
,184.26375,12.28425,-16.69361111111111,6.05,A
Eps,184.39208333333335,12.292805555555555,-67.96083333333334,4.11,M
,184.37291666666667,12.291527777777778,53.191111111111105,5.81,K
,184.37708333333333,12.291805555555555,28.93722222222222,5.7,A
Bet,184.58625,12.305750000000002,-79.31222222222222,4.26,B
,184.44708333333332,12.296472222222222,-36.09388888888889,6.15,A
,184.43458333333334,12.295638888888888,15.144166666666667,6.34,K
,184.53791666666666,12.302527777777778,-3.9544444444444444,6.99,F
,184.54,12.302666666666667,-3.9486111111111115,6.54,F
Zet,184.60875,12.307250000000002,-64.00305555555556,4.04,B
,184.63166666666666,12.30877777777778,30.249166666666667,6.23,A
13,184.66791666666666,12.311194444444444,-0.7872222222222223,5.9,A
,184.74875,12.316583333333334,-55.143055555555556,5.0,M
,184.21416666666667,12.280944444444446,86.43611111111112,6.33,F
,184.75875,12.31725,26.00777777777778,6.48,A
8,184.82958333333335,12.321972222222222,23.034722222222225,6.27,A
,183.83458333333334,12.255638888888889,87.7,6.28,F
,184.70791666666668,12.313861111111112,75.16055555555556,5.38,A
9,184.87333333333333,12.32488888888889,28.15694444444444,6.33,F
15Eta,184.97666666666666,12.331777777777777,-0.6669444444444445,3.89,A
3,184.95291666666665,12.330194444444444,48.98416666666667,5.29,M
,185.04458333333332,12.336305555555557,-22.175555555555558,5.97,G
,185.11666666666667,12.341111111111111,-65.84277777777777,6.21,B
,185.08208333333334,12.338805555555556,26.619444444444444,5.54,K
,185.07375,12.33825,26.001944444444444,6.15,F
16,185.0875,12.339166666666667,3.3125,4.96,K
5Zet,185.14041666666665,12.342694444444446,-22.215833333333332,5.21,B
11,185.17916666666667,12.345277777777778,17.79277777777778,4.74,G
,185.17208333333335,12.344805555555556,27.054722222222225,7.13,F
,185.23208333333332,12.348805555555556,-13.565555555555557,5.14,K
Eps,185.34,12.356,-60.401111111111106,3.59,K
70,185.21166666666667,12.347444444444445,57.86388888888889,5.55,K
,185.48958333333334,12.365972222222222,-56.374722222222225,5.92,K
Zet,185.53041666666667,12.368694444444445,-67.52194444444444,5.15,A
Zet,185.54958333333335,12.369972222222223,-68.30749999999999,5.74,K
,185.545,12.369666666666667,24.773888888888887,6.19,A
,185.70541666666668,12.380361111111112,-57.67611111111111,5.39,B
12,185.62625,12.375083333333334,25.84611111111111,4.81,G
17,185.63333333333333,12.375555555555556,5.305555555555555,6.4,F
,186.40625,12.427083333333332,-86.15055555555556,6.33,K
,185.8075,12.387166666666666,-67.63166666666666,6.36,G
6,185.84,12.389333333333333,-24.840555555555554,5.68,K
,185.8975,12.393166666666666,-35.41277777777778,5.32,B
,185.90375,12.393583333333332,-39.30305555555555,6.4,F
,185.93708333333333,12.395805555555555,-38.91111111111111,5.79,B
4,185.94583333333333,12.396388888888888,42.54277777777778,6.06,F
5,186.00625,12.400416666666667,51.56222222222222,4.8,G
13,186.07708333333332,12.405138888888889,26.09861111111111,5.18,A
,186.18625,12.412416666666667,-41.384166666666665,6.25,K
,186.11125,12.407416666666666,25.58277777777778,6.42,A
,186.32208333333332,12.421472222222222,-65.77055555555556,6.3,G
,186.28541666666666,12.419027777777778,-42.51444444444444,6.11,G
,186.29875,12.419916666666666,-11.610277777777778,5.95,A
,186.32666666666665,12.421777777777777,-27.749166666666667,6.09,K
,186.34083333333334,12.422722222222221,-35.186388888888885,5.73,B
,186.31291666666667,12.42086111111111,23.926111111111112,6.03,K
71,186.26333333333332,12.417555555555555,56.777499999999996,5.81,M
,186.27666666666667,12.418444444444443,63.80277777777778,6.32,G
6,186.46208333333334,12.430805555555555,39.01861111111111,5.02,G
,186.62875,12.441916666666668,-63.1225,4.86,B
Alp,186.64958333333334,12.443305555555556,-63.09916666666667,1.33,B
Alp,186.65208333333334,12.443472222222223,-63.099444444444444,1.73,B
,186.63166666666666,12.442111111111112,-51.450833333333335,4.82,B
14,186.60041666666666,12.440027777777779,27.26833333333333,4.95,F
,186.70083333333332,12.446722222222222,-48.913333333333334,6.26,G
,186.71541666666667,12.447694444444444,-32.830000000000005,5.55,B
,186.8525,12.456833333333332,-63.78916666666667,6.0,B
15Gam,186.73458333333335,12.448972222222222,28.26833333333333,4.36,K
16,186.74708333333334,12.449805555555557,26.825555555555557,5.0,A
,186.86958333333334,12.457972222222221,-58.99194444444444,5.5,M
,186.60083333333333,12.440055555555556,71.92972222222222,6.24,G
,186.92541666666668,12.461694444444444,8.610277777777778,6.37,G
,186.95583333333335,12.463722222222222,-16.631944444444446,6.35,G
Sig,187.01,12.467333333333334,-50.230555555555554,3.91,B
,187.07875,12.471916666666667,-64.34138888888889,6.04,A
73,186.89625,12.45975,55.71277777777778,5.7,M
,186.965,12.464333333333332,-4.615277777777777,6.22,A
,187.10625,12.47375,-61.79527777777778,6.22,K
,187.09375,12.472916666666666,-39.04138888888889,5.44,B
,187.13916666666665,12.475944444444444,-56.407777777777774,6.15,K
,187.15875,12.47725,26.226666666666667,6.54,A
,187.18583333333333,12.479055555555556,25.899166666666666,6.65,A
17,187.22791666666666,12.481861111111112,25.912777777777777,5.29,A
18,187.36208333333335,12.490805555555555,24.10888888888889,5.48,F
,187.47458333333333,12.498305555555556,-56.52472222222222,5.8,M
,187.49125,12.499416666666665,-41.736111111111114,6.02,M
20,187.43,12.495333333333333,20.89611111111111,5.69,A
7Del,187.46625,12.49775,-16.515555555555554,2.95,B
,187.52,12.501333333333333,-13.393055555555556,6.35,G
,187.57291666666666,12.504861111111111,-23.696666666666665,5.63,M
74,187.48875,12.49925,58.405833333333334,5.35,A
7,187.51208333333332,12.500805555555555,51.535555555555554,6.21,F
75,187.51791666666668,12.501194444444444,58.7675,6.08,G
Gam,187.79125,12.519416666666668,-57.11333333333334,1.63,M
Gam,187.81958333333333,12.521305555555557,-57.08111111111111,6.42,A
4,187.52791666666667,12.501861111111111,69.20111111111112,4.95,M
21,187.7525,12.516833333333334,24.56722222222222,5.46,A
,187.70875,12.513916666666667,53.07666666666667,6.21,F
,187.91791666666666,12.527861111111111,-59.42388888888889,5.48,F
,188.04166666666666,12.536111111111111,-73.00166666666667,5.88,K
,187.83916666666667,12.522611111111113,7.604166666666666,6.05,K
,187.9825,12.532166666666667,-63.50611111111111,5.95,A
,187.91125,12.527416666666667,-5.0525,6.19,G
Gam,188.11666666666667,12.54111111111111,-72.13305555555554,3.87,B
,188.01875,12.534583333333334,-32.53361111111111,6.46,A
8Eta,188.0175,12.5345,-16.19611111111111,4.31,F
,188.15,12.543333333333333,-13.859166666666667,5.74,F
20,188.26208333333332,12.550805555555556,10.295555555555556,6.26,G
,188.34333333333333,12.556222222222223,-19.791944444444447,6.26,F
,188.39291666666668,12.55952777777778,-12.830277777777777,5.58,G
22,188.3925,12.5595,24.283055555555556,6.29,A
21,188.445,12.563,-9.451944444444443,5.48,A
,188.49666666666667,12.566444444444445,-49.909444444444446,6.38,F
,188.41208333333333,12.560805555555556,33.2475,5.42,K
,188.4475,12.563166666666667,33.38472222222222,6.24,K
8Bet,188.43541666666667,12.562361111111112,41.3575,4.26,G
9Bet,188.59666666666666,12.57311111111111,-23.396666666666665,2.65,G
5Kap,188.37083333333334,12.558055555555557,69.78833333333333,3.87,B
,188.67625,12.578416666666666,-44.67333333333333,5.77,G
23,188.71291666666667,12.58086111111111,22.629166666666666,4.81,A
,188.87083333333334,12.59138888888889,-61.841944444444444,6.22,G
24,188.77625,12.585083333333333,18.377222222222223,6.56,A
24,188.7825,12.585500000000001,18.376944444444444,5.02,K
,188.78375,12.585583333333334,21.88138888888889,5.85,K
,188.93958333333333,12.595972222222223,-41.02194444444444,5.13,A
6,188.68333333333334,12.578888888888889,70.02194444444444,4.94,K
,189.005,12.600333333333333,-39.87,5.8,A
,188.99416666666667,12.59961111111111,-20.52722222222222,6.2,F
Alp,189.29583333333332,12.619722222222222,-69.13555555555556,2.69,B
25,189.1975,12.613166666666666,-5.831944444444444,5.87,A
,189.09708333333333,12.606472222222221,59.48694444444445,5.5,M
25,189.24291666666667,12.616194444444444,17.089444444444442,5.68,K
Tau,189.42583333333334,12.628388888888889,-48.54111111111111,3.86,A
,189.42583333333334,12.628388888888889,-27.13888888888889,5.45,F
,189.81041666666667,12.654027777777777,-75.36944444444444,6.49,B
,189.51833333333335,12.634555555555554,3.2824999999999998,6.33,A
,189.71875,12.647916666666665,-67.19305555555556,6.25,B
,189.59333333333333,12.639555555555555,1.8547222222222224,5.71,M
,189.625,12.641666666666666,6.988333333333333,7.08,M
,189.68583333333333,12.645722222222222,-18.25027777777778,6.0,A
,189.76458333333332,12.650972222222222,-30.422222222222224,5.89,K
9,189.69291666666666,12.646194444444443,40.87444444444444,6.37,A
,189.75875,12.650583333333334,22.659444444444443,6.38,K
26Chi,189.81166666666667,12.654111111111112,-7.995555555555556,4.66,K
,189.98166666666665,12.665444444444445,-66.51166666666667,6.26,B
26,189.78041666666667,12.652027777777779,21.0625,5.46,G
,189.82041666666666,12.654694444444445,35.95194444444445,6.45,A
,189.96875,12.664583333333333,-39.987500000000004,4.64,B
,190.34583333333333,12.689722222222223,-46.14555555555555,5.84,K
Gam,190.37916666666666,12.691944444444445,-48.959722222222226,2.17,A
,190.52125,12.701416666666667,-69.4075,6.33,F
,190.31666666666666,12.687777777777779,-13.01361111111111,6.08,F
,190.3175,12.687833333333334,-13.015,5.98,F
,190.48583333333335,12.699055555555557,-59.68583333333333,4.93,B
27,190.39333333333335,12.69288888888889,10.426388888888889,6.19,A
29Gam,190.415,12.694333333333333,-1.4494444444444445,3.65,F
29Gam,190.415,12.694333333333333,-1.4494444444444445,3.68,F
,190.455,12.697000000000001,-19.75861111111111,6.03,F
30Rho,190.47125,12.698083333333333,10.235555555555555,4.88,A
31,190.48791666666668,12.699194444444444,6.806666666666667,5.59,A
,190.70958333333334,12.713972222222221,-63.058611111111105,5.31,B
,190.6475,12.709833333333332,-48.81305555555555,4.66,K
,190.70666666666668,12.713777777777777,-55.947222222222216,6.08,B
76,190.39125,12.69275,62.713055555555556,6.07,A
,190.78791666666666,12.719194444444444,-56.17611111111111,6.0,B
,190.8675,12.7245,-58.903055555555554,6.4,K
,190.85958333333335,12.723972222222223,-40.17777777777778,6.44,A
,190.90875,12.72725,-1.5769444444444445,5.93,G
,190.99458333333334,12.732972222222223,-36.34916666666667,6.39,A
,191.00208333333333,12.733472222222222,-28.323888888888888,5.48,K
,190.7675,12.717833333333333,61.15555555555555,6.38,K
,191.25708333333333,12.750472222222223,-68.83111111111111,6.16,F
Iot,191.40791666666667,12.760527777777778,-60.98111111111111,4.69,K
,191.11291666666668,12.74086111111111,44.10305555555556,6.33,F
Bet,191.57041666666666,12.771361111111112,-68.10805555555555,3.05,B
10,191.24791666666667,12.74986111111111,39.278888888888886,5.95,G
,191.2825,12.752166666666668,45.44027777777777,4.99,C
32,191.40458333333333,12.760305555555556,7.673333333333334,5.22,F
,191.59458333333333,12.772972222222222,-56.48888888888889,4.65,B
33,191.59375,12.772916666666667,9.54,5.67,K
,191.69166666666666,12.779444444444445,-33.315555555555555,5.86,K
27,191.66125,12.777416666666667,16.5775,5.12,K
,191.10833333333332,12.740555555555554,80.6211111111111,6.4,A
Bet,191.93,12.795333333333334,-59.68861111111111,1.25,B
,191.75958333333332,12.783972222222221,5.950833333333334,6.34,A
34,191.80666666666667,12.78711111111111,11.958055555555555,6.07,A
,191.88916666666665,12.79261111111111,-6.301944444444445,6.26,F
,191.97375,12.79825,-24.851666666666667,6.44,B
35,191.96416666666667,12.797611111111111,3.5727777777777776,6.41,M
,191.82875,12.788583333333333,62.780833333333334,5.89,A
,192.11,12.807333333333334,-27.5975,5.66,G
28,192.05958333333334,12.803972222222223,13.553055555555556,6.56,A
,192.43708333333333,12.829138888888888,-71.9863888888889,5.55,G
7,191.89333333333335,12.79288888888889,66.79027777777777,5.43,K
,192.19583333333333,12.813055555555556,24.840277777777775,6.31,G
29,192.22583333333333,12.815055555555556,14.1225,5.7,A
11,192.17416666666668,12.811611111111112,48.466944444444444,6.27,A
,192.16416666666666,12.810944444444445,60.32,5.85,F
,192.55,12.836666666666668,-60.40083333333333,6.75,A
30,192.3225,12.8215,27.552222222222223,5.78,A
Iot,193.74416666666667,12.916277777777777,-85.12333333333332,5.46,K
,192.58166666666668,12.838777777777779,-48.459722222222226,6.24,A
,192.74125,12.849416666666666,-52.7875,5.73,A
,192.5725,12.838166666666668,22.863333333333333,6.43,K
,192.67166666666665,12.844777777777779,-33.99944444444444,4.91,A
,192.54458333333332,12.836305555555557,37.51694444444444,5.89,A
,192.82416666666666,12.854944444444444,-60.32972222222222,5.72,A
,192.84541666666667,12.856361111111111,-10.338333333333335,6.41,G
37,192.90375,12.860249999999999,3.0566666666666666,6.02,K
,192.98666666666668,12.865777777777778,-39.68083333333333,5.98,B
,193.02208333333334,12.86813888888889,-48.094166666666666,6.33,A
,192.99125,12.866083333333332,-26.738055555555558,6.15,A
,193.1025,12.8735,-53.82944444444445,6.24,G
31,192.92458333333335,12.861638888888889,27.540555555555557,4.94,G
32,193.05125,12.870083333333334,17.073888888888888,6.32,M
,193.26625,12.884416666666667,-54.9525,5.93,K
,193.115,12.874333333333334,16.1225,6.3,A
,193.34083333333334,12.889388888888888,-60.328611111111115,5.76,B
,193.27875,12.88525,-48.94333333333333,4.33,K
,193.35916666666665,12.890611111111111,-40.178888888888885,4.27,A
Kap,193.45458333333335,12.896972222222221,-60.37694444444445,5.9,B
38,193.29666666666665,12.886444444444445,-3.5530555555555554,6.11,F
,192.2775,12.8185,83.41805555555555,5.85,A
,192.30666666666667,12.820444444444444,83.41277777777778,5.28,A
35,193.32416666666666,12.888277777777777,21.245,4.9,G
,193.59166666666667,12.90611111111111,-58.43055555555555,6.58,F
,193.40875,12.893916666666666,-4.223888888888889,6.44,K
Lam,193.66333333333333,12.91088888888889,-59.14666666666667,4.62,B
Mu,193.64833333333334,12.90988888888889,-57.17777777777778,4.03,B
Mu,193.65333333333334,12.910222222222222,-57.16833333333333,5.17,B
41,193.45708333333334,12.897138888888888,12.41861111111111,6.25,A
,193.57791666666665,12.905194444444446,-11.64861111111111,6.0,A
40Psi,193.58833333333334,12.905888888888889,-9.53888888888889,4.79,M
,193.74375,12.91625,-44.151944444444446,5.89,G
,193.55458333333334,12.903638888888889,33.53444444444444,6.26,A
77Eps,193.50708333333333,12.900472222222223,55.959722222222226,1.77,A
,193.83083333333335,12.922055555555556,-42.91583333333333,5.47,M
,194.13125,12.942083333333333,-72.18527777777778,5.93,G
,193.9875,12.9325,-56.836111111111116,5.32,O
,193.73541666666668,12.915694444444444,47.196666666666665,5.84,M
43Del,193.90083333333334,12.926722222222221,3.3975,3.38,M
,193.97208333333333,12.931472222222222,-15.326944444444445,6.17,A
,194.12541666666667,12.941694444444444,-26.460277777777776,6.62,F
,194.26833333333335,12.95122222222222,-51.198611111111106,5.16,B
12Alp,194.00166666666667,12.933444444444445,38.31472222222222,5.6,F
12Alp,194.00708333333333,12.933805555555557,38.318333333333335,2.9,A
8,193.86875,12.924583333333333,65.43861111111111,5.24,F
,194.07333333333332,12.938222222222223,54.099444444444444,5.82,A
,194.38833333333332,12.959222222222222,-22.753888888888888,6.31,G
,194.28208333333333,12.952138888888888,46.176944444444445,6.12,K
36,194.73083333333332,12.982055555555556,17.409444444444443,4.78,M
44,194.91458333333333,12.994305555555554,-3.8119444444444444,5.79,A
,195.13583333333332,13.009055555555555,-33.50527777777778,6.02,F
Del,195.5675,13.037833333333333,-71.54888888888888,3.62,K
37,195.06875,13.004583333333333,30.785,4.9,G
46,195.14958333333334,13.009972222222222,-3.368611111111111,5.99,K
,195.16166666666666,13.010777777777777,18.373055555555556,6.2,F
,194.69708333333332,12.979805555555556,75.4725,6.01,K
9,194.97958333333332,12.998638888888888,66.59722222222221,5.32,K
38,195.29,13.019333333333334,17.123055555555556,5.96,K
,195.77166666666668,13.051444444444446,-71.47611111111111,6.03,B
78,195.1825,13.012166666666667,56.36638888888889,4.93,F
47Eps,195.54416666666665,13.036277777777778,10.959166666666667,2.83,G
Xi,195.88833333333332,13.059222222222223,-49.52722222222222,4.85,A
,195.445,13.029666666666667,63.61027777777778,6.0,F
,195.94208333333333,13.062805555555556,-20.583055555555557,5.58,F
,195.66833333333332,13.044555555555556,59.71611111111111,6.53,A
